item_id,name,priority,preferred_zone,placement,placement_note
1809,Radiation_Shield,73,Engineering_Bay,,
1810,Water_Purification_Unit,72,Crew_Quarters,,
1811,Handheld_Spectrometer,82,Engineering_Bay,,
1812,Seed_Packets,4,Greenhouse,,
1813,Water_Bottle,4,Storage_Bay,,
1814,Battery_Pack,25,External_Storage,,
1815,Navigation_Module,4,Command_Center,,
1816,Protein_Bars,84,Storage_Bay,,
1817,CO2_Scrubber,21,Life_Support,,
1818,Pressure_Regulator,2,Engineering_Bay,,
1819,Waste_Management_Kit,39,Sanitation_Bay,,
1820,Antibiotic_Supply,89,Medical_Bay,,
1821,Lab_Microscope,60,Medical_Bay,,
1822,Protein_Bars,54,Crew_Quarters,,
1823,Battery_Pack,49,Power_Bay,,
1824,Helmet_Visor,88,Crew_Quarters,,
1825,EV_Suit_Battery,69,Storage_Bay,,
1826,Handheld_Spectrometer,31,Engineering_Bay,,
1827,Solar_Panel,26,External_Storage,,
1828,Fire_Extinguisher,58,Crew_Quarters,,
1829,Solar_Panel,46,Power_Bay,,
1830,Handheld_Spectrometer,13,Lab,,
1831,Waste_Management_Kit,8,Sanitation_Bay,,
1832,Space_Suit,59,Storage_Bay,,
1833,EV_Suit_Battery,64,Storage_Bay,,
1834,Solar_Panel,93,External_Storage,,
1835,Emergency_Oxygen_Mask,57,Medical_Bay,,
1836,Space_Suit,85,Airlock,,
1837,Navigation_Module,31,Command_Center,,
1838,EV_Suit_Battery,87,Airlock,,
1839,Lab_Microscope,9,Medical_Bay,,
1840,Handheld_Spectrometer,58,Engineering_Bay,,
1841,Cooling_System,59,Engineering_Bay,,
1842,Gyroscope_Module,63,Engineering_Bay,,
1843,Pressure_Regulator,14,Airlock,,
1844,Seed_Packets,20,Greenhouse,,
1845,Oxygen_Cylinder,94,Crew_Quarters,,
1846,Cooling_System,59,Power_Bay,,
1847,Research_Samples,13,Lab,,
1848,LED_Work_Light,64,Engineering_Bay,,
1849,First_Aid_Kit,57,Crew_Quarters,,
1850,Circuit_Board,32,Engineering_Bay,,
1851,Research_Samples,91,Lab,,
1852,Emergency_Beacon,79,Cockpit,,
1853,CO2_Scrubber,72,Life_Support,,
1854,Handheld_Spectrometer,26,Engineering_Bay,,
1855,Helmet_Visor,5,Storage_Bay,,
1856,Medical_Scanner,51,Medical_Bay,,
1857,Water_Purification_Unit,87,Life_Support,,
1858,Battery_Pack,1,External_Storage,,
1859,Navigation_Module,93,Cockpit,,
1860,Fire_Extinguisher,16,Engineering_Bay,,
1861,Tether_Reel,67,Airlock,,
1862,Scientific_Sensor,26,Lab,,
1863,Handheld_Spectrometer,64,Engineering_Bay,,
1864,Oxygen_Cylinder,14,Medical_Bay,,
1865,Water_Bottle,92,Storage_Bay,,
1866,Vacuum_Sealed_Tools,23,Storage_Bay,,
1867,Oxygen_Cylinder,10,Crew_Quarters,,
1868,Emergency_Oxygen_Mask,54,Medical_Bay,,
1869,Fire_Extinguisher,32,Engineering_Bay,,
1870,Thruster_Fuel,21,Engine_Bay,,
1871,Solar_Panel,4,Power_Bay,,
1872,Lab_Microscope,39,Medical_Bay,,
1873,Solar_Panel,81,Power_Bay,,
1874,Oxygen_Cylinder,24,Medical_Bay,,
1875,Emergency_Oxygen_Mask,55,Medical_Bay,,
1876,Radiation_Shield,54,Engineering_Bay,,
1877,Laptop,97,Command_Center,,
1878,Tool_Kit,52,Maintenance_Bay,,
1879,Circuit_Board,53,Storage_Bay,,
1880,Microgravity_Lab_Kit,40,Crew_Quarters,,
1881,Oxygen_Cylinder,6,Medical_Bay,,
1882,First_Aid_Kit,75,Crew_Quarters,,
1883,LED_Work_Light,74,Maintenance_Bay,,
1884,Tool_Kit,46,Maintenance_Bay,,
1885,Circuit_Board,57,Engineering_Bay,,
1886,Helmet_Visor,64,Crew_Quarters,,
1887,EV_Suit_Battery,12,Storage_Bay,,
1888,Oxygen_Cylinder,42,Medical_Bay,,
1889,Pressure_Regulator,62,Engineering_Bay,,
1890,Water_Bottle,60,Crew_Quarters,,
1891,First_Aid_Kit,88,Crew_Quarters,,
1892,Water_Bottle,80,Crew_Quarters,,
1893,Food_Packet,54,Crew_Quarters,,
1894,Emergency_Oxygen_Mask,96,Medical_Bay,,
1895,Seed_Packets,82,Lab,,
1896,Waste_Management_Kit,40,Engineering_Bay,,
1897,Communication_Device,5,Crew_Quarters,,
1898,Radiation_Shield,39,Storage_Bay,,
1899,First_Aid_Kit,28,Crew_Quarters,,
1900,Laptop,66,Crew_Quarters,,
1901,First_Aid_Kit,12,Medical_Bay,,
1902,Seed_Packets,90,Greenhouse,,
1903,Thruster_Fuel,86,Engine_Bay,,
1904,Helmet_Visor,18,Storage_Bay,,
1905,Solar_Panel,7,External_Storage,,
1906,First_Aid_Kit,100,Medical_Bay,,
1907,Water_Purification_Unit,56,Crew_Quarters,,
1908,Scientific_Sensor,62,Lab,,
1909,Handheld_Spectrometer,48,Lab,,
1910,Gyroscope_Module,61,Cockpit,,
1911,Space_Suit,55,Airlock,,
1912,Helmet_Visor,32,Crew_Quarters,,
1913,CO2_Scrubber,73,Engineering_Bay,,
1914,Helmet_Visor,66,Crew_Quarters,,
1915,Laptop,85,Crew_Quarters,,
1916,Navigation_Module,39,Command_Center,,
1917,Cooling_System,84,Engineering_Bay,,
1918,Thruster_Fuel,79,Storage_Bay,,
1919,Battery_Pack,70,External_Storage,,
1920,Food_Packet,63,Storage_Bay,,
1921,Radiation_Shield,15,Engineering_Bay,,
1922,Seed_Packets,12,Greenhouse,,
1923,LED_Work_Light,55,Maintenance_Bay,,
1924,Tether_Reel,100,External_Storage,,
1925,CO2_Scrubber,83,Engineering_Bay,,
1926,Waste_Management_Kit,52,Sanitation_Bay,,
1927,Food_Packet,90,Storage_Bay,,
1928,3D_Printer,38,Engineering_Bay,,
1929,Pressure_Regulator,46,Airlock,,
1930,Tether_Reel,93,External_Storage,,
1931,Handheld_Spectrometer,21,Lab,,
1932,Food_Packet,24,Crew_Quarters,,
1933,Space_Suit,10,Airlock,,
1934,Oxygen_Cylinder,76,Airlock,,
1935,Microgravity_Lab_Kit,3,Lab,,
1936,Gyroscope_Module,45,Cockpit,,
1937,Water_Bottle,12,Crew_Quarters,,
1938,Space_Suit,12,Airlock,,
1939,Tether_Reel,92,External_Storage,,
1940,LED_Work_Light,97,Engineering_Bay,,
1941,Emergency_Oxygen_Mask,6,Crew_Quarters,,
1942,Vacuum_Sealed_Tools,24,Storage_Bay,,
1943,Pressure_Regulator,65,Airlock,,
1944,Communication_Device,49,Crew_Quarters,,
1945,Emergency_Beacon,25,Command_Center,,
1946,Cooling_System,60,Power_Bay,,
1947,Helmet_Visor,76,Storage_Bay,,
1948,LED_Work_Light,78,Engineering_Bay,,
1949,Medical_Scanner,5,Lab,,
1950,Protein_Bars,47,Crew_Quarters,,
1951,Lab_Microscope,79,Lab,,
1952,Lab_Microscope,70,Medical_Bay,,
1953,Vacuum_Sealed_Tools,25,Maintenance_Bay,,
1954,Vacuum_Sealed_Tools,86,Maintenance_Bay,,
1955,Tether_Reel,50,External_Storage,,
1956,First_Aid_Kit,43,Medical_Bay,,
1957,Gyroscope_Module,76,Engineering_Bay,,
1958,Oxygen_Cylinder,59,Medical_Bay,,
1959,Thruster_Fuel,8,Storage_Bay,,
1960,Tool_Kit,88,Maintenance_Bay,,
1961,Water_Purification_Unit,94,Life_Support,,
1962,Gyroscope_Module,93,Cockpit,,
1963,Space_Suit,56,Storage_Bay,,
1964,3D_Printer,30,Lab,,
1965,Fire_Extinguisher,89,Crew_Quarters,,
1966,Fire_Extinguisher,7,Crew_Quarters,,
1967,Communication_Device,84,Command_Center,,
1968,Laptop,78,Crew_Quarters,,
1969,3D_Printer,32,Lab,,
1970,First_Aid_Kit,10,Medical_Bay,,
1971,Water_Bottle,12,Crew_Quarters,,
1972,Laptop,36,Command_Center,,
1973,Radiation_Shield,43,Storage_Bay,,
1974,Battery_Pack,30,Power_Bay,,
1975,Radiation_Shield,66,Engineering_Bay,,
1976,Helmet_Visor,80,Crew_Quarters,,
1977,Water_Bottle,17,Crew_Quarters,,
1978,Asteroid_Sample_Container,74,Lab,,
1979,Waste_Management_Kit,49,Engineering_Bay,,
1980,Water_Bottle,22,Storage_Bay,,
1981,Fire_Extinguisher,72,Engineering_Bay,,
1982,Emergency_Beacon,32,Cockpit,,
1983,Oxygen_Cylinder,55,Medical_Bay,,
1984,CO2_Scrubber,19,Engineering_Bay,,
1985,Navigation_Module,60,Cockpit,,
1986,Antibiotic_Supply,93,Lab,,
1987,Oxygen_Cylinder,63,Airlock,,
1988,Cooling_System,85,Power_Bay,,
1989,Gyroscope_Module,95,Engineering_Bay,,
1990,Antibiotic_Supply,10,Medical_Bay,,
1991,Oxygen_Cylinder,86,Crew_Quarters,,
1992,Protein_Bars,10,Storage_Bay,,
1993,Solar_Panel,94,Power_Bay,,
1994,Microgravity_Lab_Kit,77,Crew_Quarters,,
1995,Radiation_Shield,16,Storage_Bay,,
1996,Water_Bottle,97,Storage_Bay,,
1997,Water_Purification_Unit,92,Life_Support,,
1998,Thruster_Fuel,8,Engine_Bay,,
1999,Emergency_Oxygen_Mask,95,Crew_Quarters,,
2000,Research_Samples,56,Lab,G04,ML-predicted placement (alternate)
